;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.018519;0.018519;8.475274;0.055556;0.074074;2.264117;0.018519;0.018519;208.000000;0.018519;0.018519;80.425372;0.074074;0.074074;29.743000;0.074074;0.074074;252.034000;0.037037;0.037037;22.293691;0.018519;0.018519;0.898280;0.055556;0.018519;12.244091;0.037037;0.055556;14.267838;0.018519;0.055556;21.059251;0.037037;0.037037;16.324543;0.055556;0.018519;1.426696;0.055556;0.055556;1.517864;0.037037;0.037037;0.291950;0.092593;0.055556;65.743148
0.037037;0.037037;13.107464;0.055556;0.055556;2.577037;0.018519;0.018519;27.000000;0.000000;0.018519;66.409540;0.037037;0.037037;31.648000;0.037037;0.037037;235.788000;0.018519;0.018519;21.331763;0.018519;0.018519;0.322249;0.000000;0.000000;10.988746;0.037037;0.018519;14.753635;0.037037;0.055556;21.196507;0.055556;0.055556;15.691098;0.018519;0.000000;1.480169;0.018519;0.018519;1.509135;0.000000;0.000000;0.303752;0.037037;0.037037;63.715560
0.037037;0.037037;8.786566;0.037037;0.055556;2.214367;0.055556;0.055556;118.000000;0.018519;0.018519;50.797699;0.018519;0.018519;25.784000;0.037037;0.037037;236.079000;0.018519;0.018519;22.391685;0.037037;0.037037;0.380333;0.018519;0.018519;11.488824;0.037037;0.037037;16.228402;0.037037;0.037037;16.382428;0.037037;0.037037;15.848452;0.037037;0.037037;1.440149;0.037037;0.037037;2.065574;0.018519;0.018519;0.291611;0.037037;0.092593;67.045617
0.037037;0.037037;11.722046;0.018519;0.074074;2.966902;0.074074;0.074074;175.000000;0.055556;0.037037;53.553176;0.055556;0.055556;28.746000;0.018519;0.018519;238.986000;0.074074;0.074074;21.414258;0.055556;0.055556;0.321028;0.055556;0.055556;11.293893;0.037037;0.037037;15.573433;0.037037;0.037037;15.349305;0.037037;0.055556;16.289614;0.055556;0.055556;1.435040;0.055556;0.055556;1.489973;0.055556;0.055556;0.262369;0.037037;0.037037;64.657706
0.092593;0.092593;9.900006;0.092593;0.074074;3.264181;0.092593;0.092593;23.000000;0.074074;0.074074;51.225497;0.055556;0.055556;27.373000;0.055556;0.055556;241.393000;0.037037;0.037037;21.812175;0.074074;0.074074;0.301080;0.074074;0.074074;11.717619;0.092593;0.092593;16.668990;0.111111;0.074074;15.571789;0.092593;0.074074;16.343545;0.074074;0.074074;1.415395;0.074074;0.074074;1.468623;0.074074;0.074074;0.276686;0.092593;0.092593;64.467548
0.000000;0.000000;11.535220;0.055556;0.000000;3.583621;0.018519;0.018519;208.000000;0.000000;0.000000;74.989661;0.000000;0.000000;27.780000;0.000000;0.000000;242.253000;0.018519;0.018519;21.893782;0.018519;0.018519;0.377428;0.018519;0.018519;11.077062;0.000000;0.000000;21.484637;0.000000;0.000000;17.223576;0.000000;0.000000;14.452879;0.018519;0.018519;1.443726;0.018519;0.018519;1.918014;0.018519;0.018519;0.266859;0.018519;0.018519;60.603985
0.037037;0.037037;9.236527;0.055556;0.055556;3.556245;0.018519;0.018519;69.000000;0.037037;0.018519;73.186986;0.037037;0.037037;26.786000;0.037037;0.037037;241.627000;0.018519;0.018519;22.003813;0.018519;0.018519;0.331435;0.018519;0.037037;10.987601;0.018519;0.074074;16.909965;0.037037;0.037037;18.680474;0.037037;0.037037;14.424663;0.037037;0.037037;1.442942;0.037037;0.037037;1.518721;0.018519;0.018519;0.283044;0.018519;0.055556;60.127900
0.074074;0.074074;11.871870;0.111111;0.055556;2.624858;0.074074;0.074074;46.000000;0.074074;0.074074;75.289128;0.055556;0.055556;27.061000;0.074074;0.074074;240.247000;0.111111;0.111111;21.944717;0.074074;0.074074;0.331900;0.074074;0.092593;11.237542;0.074074;0.074074;14.222579;0.074074;0.074074;22.470275;0.074074;0.092593;14.218557;0.092593;0.092593;1.447207;0.092593;0.092593;1.503726;0.074074;0.074074;0.258302;0.074074;0.148148;61.338901
0.055556;0.055556;23.200108;0.074074;0.074074;3.348020;0.037037;0.037037;207.000000;0.018519;0.018519;82.943440;0.055556;0.055556;26.843000;0.055556;0.055556;247.117000;0.037037;0.037037;22.236176;0.018519;0.018519;0.289926;0.018519;0.018519;10.942441;0.055556;0.055556;17.541412;0.055556;0.055556;20.110080;0.037037;0.037037;14.943363;0.018519;0.018519;1.467227;0.018519;0.018519;1.489968;0.018519;0.018519;0.246180;0.092593;0.092593;61.332265
0.018519;0.018519;11.855025;0.018519;0.074074;2.630344;0.018519;0.018519;105.000000;0.000000;0.000000;79.693761;0.018519;0.018519;31.353000;0.000000;0.000000;242.973000;0.055556;0.055556;22.035090;0.000000;0.000000;0.366398;0.037037;0.000000;11.116845;0.000000;0.000000;19.709699;0.018519;0.000000;19.808890;0.018519;0.018519;14.523756;0.000000;0.000000;1.443319;0.000000;0.000000;1.517689;0.000000;0.000000;0.269247;0.018519;0.018519;61.324248
0.037037;0.037037;10.884887;0.092593;0.018519;3.585846;0.037037;0.037037;194.000000;0.018519;0.018519;71.443684;0.018519;0.018519;32.179000;0.000000;0.000000;241.732000;0.018519;0.018519;21.857341;0.018519;0.018519;0.336606;0.018519;0.018519;11.054423;0.018519;0.018519;14.813384;0.018519;0.018519;24.010450;0.037037;0.018519;14.552055;0.018519;0.018519;1.463872;0.018519;0.018519;1.503015;0.037037;0.037037;0.286839;0.037037;0.037037;63.365015
0.018519;0.018519;25.742446;0.037037;0.018519;3.864331;0.000000;0.000000;131.000000;0.018519;0.000000;73.832859;0.000000;0.000000;33.620000;0.037037;0.037037;603.292000;0.000000;0.000000;21.588706;0.000000;0.000000;0.382394;0.000000;0.000000;11.155570;0.000000;0.000000;14.654069;0.018519;0.018519;21.135441;0.000000;0.018519;14.866967;0.000000;0.000000;1.450306;0.000000;0.000000;1.947637;0.000000;0.000000;0.287167;0.055556;0.055556;62.624859
0.000000;0.000000;25.596670;0.037037;0.018519;2.378063;0.037037;0.037037;279.000000;0.018519;0.018519;81.762042;0.018519;0.018519;31.935000;0.018519;0.018519;233.590000;0.000000;0.000000;21.966507;0.018519;0.018519;0.303339;0.018519;0.018519;11.286538;0.000000;0.000000;18.522762;0.000000;0.037037;22.242511;0.018519;0.018519;15.412760;0.018519;0.018519;1.441317;0.018519;0.018519;1.530557;0.018519;0.018519;0.270149;0.055556;0.055556;62.156919
0.018519;0.018519;8.603549;0.055556;0.018519;2.088394;0.000000;0.000000;80.000000;0.018519;0.000000;83.976216;0.037037;0.037037;34.693000;0.037037;0.037037;248.636000;0.037037;0.037037;21.647346;0.000000;0.000000;0.405263;0.000000;0.000000;11.043753;0.037037;0.018519;13.994567;0.018519;0.018519;24.355538;0.018519;0.037037;14.855122;0.000000;0.000000;1.455973;0.000000;0.000000;1.533608;0.000000;0.000000;0.245872;0.018519;0.018519;60.895247
0.018519;0.037037;9.140891;0.055556;0.055556;2.282442;0.018519;0.018519;97.000000;0.000000;0.000000;77.236605;0.055556;0.055556;30.992000;0.074074;0.074074;237.791000;0.018519;0.018519;21.400710;0.000000;0.000000;0.344394;0.018519;0.018519;11.477655;0.018519;0.018519;21.813155;0.018519;0.037037;18.791591;0.018519;0.018519;15.629070;0.018519;0.000000;1.498149;0.018519;0.018519;1.924303;0.000000;0.000000;0.250883;0.037037;0.000000;60.814223
0.055556;0.055556;9.132438;0.037037;0.037037;2.694509;0.018519;0.018519;156.000000;0.037037;0.037037;73.861845;0.018519;0.018519;31.939000;0.018519;0.018519;242.680000;0.055556;0.055556;21.798846;0.037037;0.037037;0.427924;0.037037;0.037037;11.446706;0.037037;0.037037;14.881056;0.055556;0.055556;21.658107;0.074074;0.055556;15.763833;0.037037;0.037037;1.433254;0.037037;0.037037;1.952966;0.037037;0.037037;0.274094;0.037037;0.037037;63.426363
0.037037;0.037037;11.101132;0.055556;0.055556;2.941461;0.037037;0.037037;195.000000;0.037037;0.037037;77.396534;0.018519;0.018519;33.564000;0.000000;0.000000;236.463000;0.074074;0.074074;22.112091;0.037037;0.037037;0.306816;0.037037;0.037037;11.118913;0.037037;0.037037;17.368107;0.037037;0.037037;22.585212;0.037037;0.037037;15.401225;0.037037;0.037037;1.425457;0.037037;0.037037;1.881002;0.037037;0.037037;0.268108;0.037037;0.018519;62.916141
0.055556;0.055556;8.521546;0.055556;0.037037;3.234679;0.037037;0.037037;249.000000;0.018519;0.018519;66.404351;0.074074;0.074074;27.396000;0.092593;0.092593;241.759000;0.037037;0.037037;22.307871;0.018519;0.018519;0.382517;0.037037;0.018519;11.315602;0.018519;0.018519;15.485852;0.055556;0.055556;16.658533;0.111111;0.000000;15.243620;0.018519;0.018519;1.444530;0.018519;0.018519;1.532343;0.055556;0.055556;0.255607;0.037037;0.037037;62.327950
