;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.352000;0.400000;49.482136;0.360000;0.412000;4.710261;0.344000;0.392000;3223.000000;0.420000;0.448000;792.858085;0.348000;0.384000;446.448000;0.352000;0.412000;1897.031000;0.372000;0.420000;38.941314;0.332000;0.376000;0.615390;0.348000;0.396000;2933.942806;0.384000;0.396000;32.746874;0.388000;0.424000;55.176263;0.348000;0.396000;124.099078;0.368000;0.396000;739.820178;0.368000;0.396000;990.046186;0.376000;0.424000;13.500854;0.368000;0.400000;168.420794
0.352000;0.388000;50.814842;0.360000;0.420000;4.906505;0.364000;0.404000;3595.000000;0.488000;0.580000;715.867372;0.368000;0.412000;454.015000;0.368000;0.408000;1882.333000;0.396000;0.448000;39.220196;0.364000;0.396000;0.651070;0.388000;0.420000;1689.769646;0.360000;0.388000;32.922955;0.352000;0.372000;57.135196;0.372000;0.416000;119.218070;0.372000;0.412000;770.162576;0.372000;0.420000;1059.712489;0.376000;0.412000;14.851012;0.372000;0.400000;179.415330
0.336000;0.396000;50.700172;0.360000;0.408000;2.920746;0.400000;0.424000;3219.000000;0.404000;0.460000;794.013124;0.344000;0.380000;451.075000;0.364000;0.400000;1880.324000;0.388000;0.436000;39.191311;0.384000;0.408000;0.707099;0.368000;0.404000;2917.983922;0.344000;0.380000;31.761198;0.356000;0.420000;58.615804;0.340000;0.392000;120.798230;0.364000;0.388000;784.210606;0.364000;0.400000;981.812919;0.404000;0.432000;12.192001;0.368000;0.404000;175.298821
0.384000;0.436000;32.899928;0.360000;0.396000;4.417923;0.388000;0.420000;3812.000000;0.428000;0.464000;776.926577;0.360000;0.404000;453.193000;0.424000;0.424000;1882.187000;0.364000;0.404000;39.006234;0.372000;0.404000;0.848761;0.380000;0.416000;4172.983875;0.372000;0.408000;33.046909;0.400000;0.456000;55.241186;0.364000;0.404000;117.561157;0.380000;0.416000;759.798936;0.380000;0.416000;995.976175;0.404000;0.428000;11.630484;0.388000;0.404000;168.059366
0.340000;0.368000;49.732252;0.368000;0.392000;3.759766;0.396000;0.420000;7132.000000;0.424000;0.480000;666.266565;0.356000;0.384000;444.579000;0.364000;0.396000;1881.789000;0.392000;0.416000;38.815015;0.392000;0.424000;0.766450;0.348000;0.384000;2960.995056;0.332000;0.364000;31.233173;0.360000;0.408000;59.123612;0.368000;0.408000;117.737391;0.384000;0.412000;799.999756;0.392000;0.420000;983.917285;0.404000;0.424000;12.415916;0.384000;0.412000;176.525768
0.352000;0.404000;33.337843;0.332000;0.388000;3.781531;0.348000;0.376000;7124.000000;0.424000;0.476000;901.020419;0.340000;0.368000;450.918000;0.380000;0.384000;1878.129000;0.348000;0.380000;38.687686;0.348000;0.380000;0.537742;0.356000;0.384000;3276.706700;0.360000;0.396000;35.702359;0.380000;0.416000;57.475123;0.408000;0.364000;119.781614;0.384000;0.392000;904.136130;0.376000;0.400000;1022.073175;0.404000;0.440000;13.313502;0.348000;0.376000;167.051155
0.372000;0.396000;57.200851;0.348000;0.372000;5.161450;0.380000;0.420000;6297.000000;0.460000;0.500000;778.162603;0.364000;0.372000;453.326000;0.360000;0.404000;1884.634000;0.372000;0.396000;38.549342;0.376000;0.412000;0.983251;0.368000;0.388000;3116.397865;0.344000;0.368000;31.708935;0.376000;0.400000;55.829595;0.348000;0.372000;116.806890;0.348000;0.392000;825.806146;0.380000;0.408000;1082.389567;0.380000;0.416000;11.637564;0.352000;0.388000;164.057250
0.388000;0.412000;56.639331;0.388000;0.452000;3.753909;0.396000;0.440000;7568.000000;0.512000;0.496000;775.959389;0.376000;0.416000;302.049000;0.408000;0.452000;1876.056000;0.384000;0.448000;38.589804;0.400000;0.436000;0.706577;0.404000;0.448000;2221.821251;0.392000;0.412000;31.349220;0.372000;0.412000;55.050318;0.396000;0.408000;114.097167;0.396000;0.444000;791.564710;0.396000;0.444000;1020.045828;0.376000;0.412000;12.167027;0.424000;0.440000;171.821292
0.388000;0.444000;31.648993;0.420000;0.436000;5.300427;0.412000;0.464000;4685.000000;0.456000;0.508000;783.662402;0.392000;0.436000;315.890000;0.412000;0.476000;1871.292000;0.404000;0.468000;38.569839;0.388000;0.436000;0.763798;0.376000;0.472000;3534.735289;0.384000;0.440000;31.791292;0.372000;0.428000;55.923475;0.384000;0.432000;116.287300;0.376000;0.424000;767.627016;0.376000;0.424000;1085.304717;0.400000;0.456000;10.961617;0.384000;0.436000;171.642923
0.372000;0.432000;31.884606;0.396000;0.444000;4.805475;0.452000;0.496000;4520.000000;0.468000;0.568000;625.789892;0.436000;0.492000;308.101000;0.424000;0.488000;1876.627000;0.372000;0.444000;38.620396;0.440000;0.480000;1.050868;0.388000;0.436000;1417.062487;0.416000;0.476000;31.411533;0.400000;0.432000;56.517588;0.408000;0.456000;115.673134;0.408000;0.472000;789.881594;0.388000;0.436000;1056.397637;0.404000;0.444000;11.233365;0.416000;0.472000;171.872200
0.368000;0.420000;32.504780;0.356000;0.408000;5.962127;0.392000;0.428000;3595.000000;0.440000;0.528000;798.184223;0.364000;0.404000;305.592000;0.364000;0.408000;1939.734000;0.400000;0.456000;38.552427;0.392000;0.432000;0.801267;0.368000;0.408000;2363.264082;0.364000;0.408000;32.714229;0.368000;0.412000;58.354721;0.360000;0.404000;122.074757;0.380000;0.400000;792.927673;0.368000;0.420000;1021.282918;0.396000;0.436000;12.260597;0.384000;0.404000;169.640419
0.356000;0.396000;31.963493;0.360000;0.388000;5.143576;0.384000;0.428000;9685.000000;0.484000;0.524000;660.923552;0.360000;0.412000;297.476000;0.372000;0.448000;1883.406000;0.420000;0.468000;38.619271;0.360000;0.392000;0.696960;0.364000;0.424000;3566.576790;0.360000;0.384000;31.977551;0.376000;0.392000;56.059928;0.348000;0.372000;117.672410;0.376000;0.404000;842.334747;0.376000;0.408000;1133.469370;0.372000;0.404000;11.870439;0.352000;0.396000;172.538373
0.348000;0.388000;32.698108;0.344000;0.380000;5.486306;0.352000;0.384000;3327.000000;0.460000;0.516000;646.536763;0.352000;0.392000;315.860000;0.344000;0.380000;1943.447000;0.364000;0.412000;38.629869;0.340000;0.364000;0.907691;0.380000;0.416000;2901.984805;0.348000;0.392000;31.932362;0.368000;0.400000;56.757386;0.348000;0.384000;117.038032;0.352000;0.388000;784.283399;0.380000;0.392000;1029.768155;0.368000;0.400000;12.255952;0.352000;0.388000;171.870168
0.384000;0.428000;31.810525;0.404000;0.464000;4.603859;0.404000;0.440000;4412.000000;0.512000;0.576000;757.148604;0.416000;0.460000;283.848000;0.384000;0.432000;1894.514000;0.436000;0.484000;38.652853;0.412000;0.452000;0.814428;0.400000;0.440000;3811.399525;0.388000;0.428000;31.460309;0.388000;0.432000;56.241412;0.388000;0.460000;115.444943;0.396000;0.440000;715.789758;0.404000;0.452000;991.720936;0.412000;0.456000;14.571176;0.400000;0.464000;174.870597
0.364000;0.388000;32.784464;0.364000;0.404000;4.671980;0.372000;0.396000;3649.000000;0.480000;0.524000;631.846953;0.376000;0.400000;374.336000;0.420000;0.448000;1877.079000;0.400000;0.440000;38.908040;0.372000;0.400000;0.694400;0.396000;0.408000;3421.784140;0.376000;0.396000;31.409150;0.388000;0.416000;56.536506;0.372000;0.396000;126.915060;0.368000;0.424000;833.363145;0.396000;0.400000;1067.457917;0.376000;0.404000;11.032568;0.372000;0.416000;171.122926
0.372000;0.400000;32.495825;0.384000;0.384000;3.894905;0.412000;0.440000;7289.000000;0.456000;0.480000;758.239040;0.384000;0.412000;368.272000;0.364000;0.392000;1889.004000;0.392000;0.424000;38.659176;0.412000;0.440000;0.866409;0.360000;0.408000;3722.965065;0.380000;0.416000;32.121350;0.368000;0.404000;55.229674;0.360000;0.380000;119.124810;0.384000;0.404000;854.075321;0.372000;0.400000;1207.397359;0.404000;0.440000;11.248395;0.360000;0.420000;164.171994
0.396000;0.448000;50.295492;0.368000;0.432000;4.030237;0.376000;0.404000;3714.000000;0.468000;0.480000;780.860006;0.392000;0.428000;361.965000;0.396000;0.428000;1890.599000;0.404000;0.440000;38.738358;0.364000;0.388000;0.883941;0.380000;0.420000;4877.216517;0.392000;0.408000;32.110368;0.388000;0.440000;55.912850;0.380000;0.416000;118.628388;0.372000;0.404000;783.021117;0.372000;0.408000;1081.202692;0.380000;0.408000;11.843170;0.396000;0.392000;178.054074
0.364000;0.396000;33.367426;0.360000;0.384000;3.825626;0.364000;0.392000;4253.000000;0.508000;0.540000;757.754201;0.360000;0.392000;265.061000;0.368000;0.392000;1970.580000;0.420000;0.460000;38.647154;0.356000;0.388000;0.852506;0.348000;0.392000;3538.468159;0.364000;0.396000;31.897868;0.368000;0.392000;57.519798;0.344000;0.380000;118.266918;0.364000;0.392000;768.580702;0.364000;0.392000;1145.253298;0.384000;0.412000;11.934180;0.364000;0.392000;165.460960
0.368000;0.404000;33.247873;0.360000;0.396000;4.639202;0.372000;0.408000;3378.000000;0.456000;0.516000;748.226138;0.372000;0.424000;345.063000;0.368000;0.408000;1876.022000;0.368000;0.408000;38.748599;0.376000;0.412000;1.136253;0.360000;0.412000;3391.425098;0.368000;0.404000;32.653067;0.376000;0.412000;57.444982;0.364000;0.400000;118.250777;0.380000;0.412000;789.611919;0.360000;0.392000;1069.522896;0.384000;0.424000;11.073351;0.372000;0.408000;174.840665
