;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.500000;0.666667;12.017041;0.166667;1.000000;0.568960;0.500000;0.666667;1.000000;0.000000;0.666667;8.774062;0.333333;0.333333;5.750000;0.166667;0.166667;32.203000;0.333333;0.333333;2.566918;0.333333;0.333333;0.289656;0.500000;0.666667;11.750438;0.333333;0.333333;11.111077;0.500000;0.666667;9.829119;0.500000;0.666667;12.686388;0.500000;0.666667;0.461331;0.500000;0.666667;0.472546;0.500000;0.666667;0.235060;0.166667;0.166667;44.719669
0.333333;0.500000;15.505034;0.166667;0.666667;0.574903;0.500000;0.833333;0.000000;0.333333;0.500000;7.217958;0.333333;0.500000;5.977000;0.500000;0.500000;34.980000;0.333333;0.333333;2.622743;0.500000;0.833333;0.324635;0.333333;0.500000;11.161820;0.333333;0.500000;11.263364;0.333333;0.500000;9.865839;0.333333;0.500000;11.972213;0.333333;0.666667;0.478502;0.333333;0.666667;0.411015;0.333333;0.333333;0.211427;0.333333;0.500000;46.525004
0.166667;0.166667;12.539671;0.333333;0.166667;0.654468;0.333333;0.333333;0.000000;0.166667;0.166667;10.427996;0.333333;0.166667;6.234000;0.333333;0.333333;33.583000;0.166667;0.166667;2.549639;0.166667;0.166667;0.283248;0.333333;0.333333;11.994726;0.166667;0.500000;11.433960;0.166667;0.166667;10.319159;0.166667;0.333333;12.808304;0.333333;0.500000;0.459589;0.333333;0.333333;0.433657;0.333333;0.333333;0.227676;0.333333;0.333333;45.934029
0.000000;0.000000;12.807292;0.333333;0.166667;0.607354;0.500000;0.666667;0.000000;0.500000;0.000000;7.243457;0.000000;0.000000;6.052000;0.166667;0.500000;33.004000;0.166667;0.166667;2.572387;0.333333;0.333333;0.282323;0.500000;0.333333;11.773872;0.333333;0.666667;11.606298;0.166667;0.166667;10.388077;0.500000;0.333333;12.612931;0.500000;0.333333;0.461512;0.500000;0.666667;0.448433;0.500000;0.666667;0.209209;0.500000;0.166667;42.223543
0.166667;0.166667;13.152251;0.000000;0.000000;0.630589;0.500000;0.666667;1.000000;0.166667;0.166667;8.676702;0.000000;0.000000;6.138000;0.166667;0.166667;36.666000;0.166667;0.166667;2.567783;0.333333;0.333333;0.289401;0.500000;0.666667;11.585212;0.000000;0.666667;11.508222;0.166667;0.666667;9.828546;0.500000;0.666667;12.855501;0.500000;0.666667;0.472682;0.500000;0.666667;0.941756;0.500000;0.666667;0.228541;0.166667;0.166667;45.513333
0.333333;0.666667;10.940762;0.500000;0.833333;1.119442;0.333333;0.666667;0.000000;0.500000;0.833333;9.782720;0.500000;1.000000;6.620000;0.666667;1.000000;34.108000;0.500000;0.666667;2.533815;0.500000;0.833333;0.287342;0.333333;0.666667;11.787065;0.333333;0.666667;11.342214;0.333333;0.666667;9.933270;0.333333;1.000000;12.435713;0.500000;0.666667;0.466503;0.500000;0.666667;0.437811;0.333333;0.666667;0.228772;0.333333;0.666667;43.690318
0.166667;0.333333;12.001992;0.333333;0.166667;1.302108;0.333333;0.333333;0.000000;0.166667;0.500000;10.700573;0.166667;0.333333;5.832000;0.500000;0.666667;34.304000;0.333333;0.333333;2.594166;0.833333;0.833333;0.283139;0.333333;0.333333;10.748352;0.166667;0.500000;12.319441;0.166667;0.333333;9.909510;0.333333;0.666667;11.899234;0.166667;0.333333;0.459603;0.333333;0.500000;0.408004;0.333333;0.333333;0.213940;0.166667;0.333333;43.719374
0.000000;0.333333;13.997079;0.333333;0.666667;0.908637;0.333333;0.333333;0.000000;0.500000;0.500000;11.247958;0.333333;0.333333;6.100000;0.500000;0.666667;33.623000;0.333333;0.333333;2.553263;0.166667;0.333333;0.289890;0.166667;0.333333;11.384320;0.333333;0.500000;11.437374;0.166667;0.333333;9.898829;0.166667;0.333333;12.551115;0.166667;0.333333;0.479519;0.166667;0.333333;0.896250;0.166667;0.333333;0.230130;0.333333;0.333333;43.613417
0.333333;0.666667;11.418729;0.666667;0.500000;0.865997;0.500000;0.500000;0.000000;0.333333;0.666667;10.852851;0.333333;0.666667;6.605000;0.333333;0.500000;33.351000;0.333333;0.666667;2.568711;0.500000;0.833333;0.275504;0.333333;0.666667;11.517969;0.333333;0.833333;11.002851;0.333333;0.666667;9.955870;0.500000;0.666667;11.971155;0.333333;0.666667;0.503098;0.333333;0.666667;0.439903;0.333333;0.666667;0.193603;0.333333;0.666667;42.819419
0.333333;0.666667;12.449805;0.500000;0.500000;0.803717;0.333333;0.333333;0.000000;0.333333;0.833333;9.470568;0.166667;0.666667;6.222000;0.166667;0.166667;32.175000;0.500000;0.500000;2.539972;0.500000;0.500000;0.278957;0.500000;0.666667;11.569785;0.333333;0.666667;12.601987;0.333333;0.666667;9.973390;0.333333;0.500000;12.802647;0.500000;0.500000;0.458698;0.500000;0.666667;0.640573;0.500000;0.666667;0.218456;0.333333;0.333333;43.159615
0.166667;0.166667;11.001913;0.166667;0.166667;0.595800;0.333333;0.500000;0.000000;0.333333;0.333333;6.701634;0.000000;0.000000;5.520000;0.333333;0.166667;33.514000;0.166667;0.166667;2.564226;0.333333;0.333333;0.220274;0.333333;0.166667;11.946252;0.166667;0.333333;12.789387;0.166667;0.000000;9.892939;0.333333;0.500000;12.952708;0.333333;0.500000;0.462683;0.333333;0.166667;0.444339;0.333333;0.166667;0.231663;0.166667;0.166667;45.011899
0.166667;0.166667;13.558568;0.666667;0.166667;0.743931;0.333333;0.333333;1.000000;0.500000;0.500000;8.907776;0.333333;0.500000;6.298000;0.500000;0.666667;32.769000;0.333333;0.333333;2.560979;0.666667;1.166667;0.295016;0.333333;0.500000;11.305649;0.166667;0.166667;12.619006;0.166667;0.166667;9.876446;0.333333;0.333333;12.728365;0.500000;0.500000;0.459274;0.500000;0.500000;0.414882;0.333333;0.333333;0.210357;0.333333;0.333333;45.252763
0.166667;0.166667;12.220082;0.833333;0.500000;0.505380;0.500000;0.666667;0.000000;0.500000;0.333333;9.125583;0.333333;0.500000;6.389000;0.333333;0.000000;33.242000;0.500000;0.500000;2.555736;0.500000;0.666667;0.295113;0.500000;0.500000;11.732795;0.333333;0.500000;12.729743;0.166667;0.500000;9.907670;0.500000;0.333333;13.275112;0.500000;0.333333;0.457549;0.500000;0.500000;0.455071;0.500000;0.666667;0.196455;0.333333;0.333333;43.309358
0.333333;0.666667;14.361174;0.500000;0.333333;0.554756;0.500000;0.666667;0.000000;0.333333;0.500000;10.831091;0.333333;0.666667;6.312000;0.166667;0.333333;33.824000;0.333333;0.333333;2.555329;0.666667;1.000000;0.291314;0.666667;0.666667;11.712661;0.500000;0.833333;12.699585;0.333333;0.666667;9.931370;0.333333;0.833333;13.266347;0.666667;0.666667;0.478445;0.666667;1.000000;1.088581;0.500000;0.500000;0.185963;0.333333;0.333333;45.488748
0.333333;0.500000;14.933811;0.666667;0.666667;0.847831;0.666667;1.000000;0.000000;0.333333;0.500000;8.743593;0.333333;0.500000;6.749000;0.333333;0.833333;32.995000;0.500000;0.500000;2.544215;0.333333;0.666667;0.298140;0.500000;0.333333;11.838260;0.166667;0.166667;11.008507;0.333333;0.500000;9.988040;0.500000;0.500000;12.144375;0.333333;0.500000;0.461335;0.333333;0.333333;0.753540;0.333333;0.500000;0.222986;0.333333;0.500000;45.333084
0.333333;0.666667;12.642781;0.333333;0.833333;0.651486;0.333333;0.333333;1.000000;0.333333;0.500000;8.114115;0.333333;0.500000;6.741000;0.500000;0.666667;34.356000;0.500000;0.500000;2.564639;0.500000;0.666667;0.271542;0.500000;0.500000;11.597680;0.500000;0.833333;12.738526;0.333333;0.666667;9.871789;0.333333;0.500000;12.166220;0.333333;0.500000;0.461078;0.333333;0.666667;0.431227;0.500000;0.666667;0.222812;0.333333;0.333333;45.722927
0.333333;0.500000;11.402007;0.333333;0.500000;0.558457;0.500000;0.500000;0.000000;0.333333;0.500000;12.154604;0.333333;0.500000;6.735000;0.500000;0.666667;34.347000;0.333333;0.500000;2.572599;0.333333;0.666667;0.292049;0.500000;0.500000;11.919534;0.333333;0.166667;12.312194;0.333333;0.500000;9.827820;0.500000;0.500000;13.303974;0.333333;0.500000;0.474209;0.500000;0.500000;0.453662;0.500000;0.500000;0.207683;0.333333;0.500000;44.079439
0.333333;0.666667;11.483289;0.666667;0.666667;0.755493;0.333333;0.666667;0.000000;0.333333;0.666667;7.792915;0.500000;0.666667;7.029000;0.333333;0.333333;36.744000;0.500000;0.666667;2.515274;0.333333;0.666667;0.317326;0.333333;0.666667;11.668845;0.333333;0.666667;12.132887;0.333333;0.666667;10.029114;0.333333;0.666667;12.539668;0.333333;0.666667;0.459542;0.333333;0.666667;0.466344;0.333333;0.666667;0.204494;0.333333;0.666667;43.364820
