;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.407609;0.472826;163.878620;0.391304;0.554348;6.962469;0.331522;0.342391;189519.000000;0.358696;0.385870;1041.275748;0.429348;0.505435;5641.541000;0.391304;0.527174;22560.998000;0.369565;0.407609;143.991961;0.826087;1.222826;19.918598;0.385870;0.413043;159.392235;0.336957;0.364130;58.787223;0.440217;0.527174;168.372632;0.331522;0.375000;378.482748;0.396739;0.423913;123.209872;0.380435;0.407609;112.921452;0.353261;0.375000;7.737328;0.396739;0.451087;202.050021
0.434783;0.483696;164.382700;0.472826;0.527174;6.942037;0.277174;0.293478;40744.000000;0.402174;0.385870;940.047634;0.472826;0.500000;5673.165000;0.483696;0.586956;22580.899000;0.391304;0.418478;142.615466;0.853261;2.043478;1.349780;0.336957;0.353261;206.571902;0.385870;0.423913;59.005437;0.472826;0.510870;173.799623;0.375000;0.418478;419.563923;0.336957;0.353261;123.105470;0.336957;0.369565;106.204777;0.336957;0.353261;7.752157;0.342391;0.375000;205.203595
0.494565;0.592391;163.637425;0.467391;0.641304;7.011152;0.298913;0.326087;61347.000000;0.375000;0.418478;1004.481559;0.494565;0.456522;5541.887000;0.483696;0.586956;21902.766000;0.375000;0.423913;144.268036;0.853261;2.048913;0.691023;0.353261;0.407609;167.491667;0.336957;0.461957;58.442967;0.440217;0.559783;293.539063;0.342391;0.385870;376.071457;0.358696;0.423913;117.337137;0.353261;0.407609;105.045777;0.353261;0.385870;7.561284;0.380435;0.396739;206.861403
0.478261;0.483696;150.582841;0.423913;0.554348;5.711656;0.309783;0.315217;36598.000000;0.342391;0.380435;1028.684292;0.413043;0.472826;5525.803000;0.472826;0.608696;22620.663000;0.358696;0.380435;142.926349;0.858696;2.054348;2.256591;0.353261;0.380435;183.396242;0.342391;0.358696;58.583993;0.483696;0.489130;287.078349;0.353261;0.451087;371.495148;0.358696;0.347826;122.501303;0.358696;0.385870;110.655402;0.326087;0.353261;7.411798;0.358696;0.402174;201.522320
0.440217;0.565217;152.405774;0.418478;0.543478;5.845611;0.353261;0.375000;14497.000000;0.391304;0.369565;1259.230883;0.429348;0.440217;5666.593000;0.483696;0.592391;22456.151000;0.407609;0.451087;144.756518;0.853261;2.048913;1.105047;0.347826;0.385870;176.552634;0.309783;0.434783;59.045584;0.434783;0.478261;182.007443;0.336957;0.407609;381.452106;0.342391;0.396739;123.198544;0.342391;0.385870;108.002697;0.364130;0.402174;7.931798;0.315217;0.413043;201.094558
0.456522;0.456522;152.230146;0.434783;0.543478;6.257612;0.315217;0.331522;22479.000000;0.353261;0.385870;1152.259262;0.478261;0.586956;5783.176000;0.423913;0.548913;23255.377000;0.391304;0.429348;145.107198;0.858696;2.059783;0.831204;0.331522;0.353261;151.454729;0.380435;0.418478;58.890928;0.489130;0.538043;195.823410;0.364130;0.418478;383.069549;0.336957;0.364130;125.537297;0.331522;0.353261;105.969578;0.364130;0.402174;7.922369;0.364130;0.375000;202.771122
0.396739;0.445652;163.976325;0.407609;0.581522;6.747323;0.304348;0.315217;39429.000000;0.385870;0.461957;907.205160;0.413043;0.461956;5642.408000;0.461957;0.717391;22166.028000;0.369565;0.413043;141.809418;0.847826;1.418478;18.732423;0.364130;0.423913;167.536612;0.364130;0.396739;59.144319;0.434783;0.467391;160.381776;0.331522;0.413043;380.608686;0.347826;0.407609;122.019477;0.358696;0.418478;106.490372;0.353261;0.407609;7.030227;0.353261;0.375000;208.159689
0.418478;0.521739;164.583592;0.445652;0.592391;6.486859;0.342391;0.353261;45821.000000;0.434783;0.472826;953.306261;0.445652;0.489130;5659.537000;0.467391;0.559783;22555.835000;0.429348;0.500000;142.146414;0.826087;1.766304;22.191139;0.353261;0.521739;151.574113;0.369565;0.451087;58.686473;0.440217;0.586957;161.479770;0.320652;0.440217;375.195098;0.375000;0.527174;120.814599;0.402174;0.391304;101.919527;0.375000;0.413043;7.648011;0.385870;0.434783;208.395752
0.375000;0.413043;165.049787;0.385870;0.489130;5.172071;0.315217;0.326087;13313.000000;0.364130;0.380435;906.085360;0.461957;0.570652;5653.314000;0.429348;0.483696;22264.710000;0.358696;0.385870;141.542631;0.858696;2.059783;2.759210;0.331522;0.369565;155.253471;0.342391;0.396739;58.808414;0.391304;0.445652;160.843302;0.326087;0.380435;371.406922;0.336957;0.407609;125.040463;0.326087;0.364130;105.369151;0.358696;0.402174;7.832472;0.353261;0.445652;204.266434
0.445652;0.483696;164.934441;0.440217;0.500000;6.575535;0.336957;0.369565;95680.000000;0.380435;0.396739;846.375865;0.391304;0.429348;5741.046000;0.445652;0.554348;22171.934000;0.391304;0.418478;142.137262;0.858696;2.065217;19.541814;0.375000;0.369565;219.628104;0.375000;0.423913;58.999227;0.445652;0.494565;161.187369;0.375000;0.418478;423.291778;0.369565;0.396739;126.341961;0.375000;0.396739;107.275529;0.364130;0.380435;7.873137;0.375000;0.402174;202.773779
0.451087;0.532609;163.713486;0.445652;0.510870;7.193558;0.385870;0.418478;48382.000000;0.353261;0.380435;866.064403;0.445652;0.494565;5658.032000;0.494565;0.635870;22168.109000;0.423913;0.445652;142.223062;0.858696;2.065217;19.561031;0.423913;0.385870;180.724102;0.423913;0.396739;59.109927;0.451087;0.521739;160.804296;0.385870;0.418478;380.865245;0.413043;0.413043;123.824594;0.423913;0.451087;108.954602;0.391304;0.413043;7.459773;0.407609;0.429348;200.979797
0.451087;0.510870;152.771817;0.413043;0.510870;6.183398;0.309783;0.326087;15946.000000;0.364130;0.402174;820.678419;0.402174;0.532609;5906.116000;0.456522;0.576087;22358.507000;0.407609;0.451087;142.135225;0.853261;2.048913;0.805248;0.396739;0.429348;174.241435;0.385870;0.472826;58.873849;0.478261;0.581522;160.450510;0.407609;0.440217;370.733098;0.396739;0.434783;120.675597;0.391304;0.423913;101.860631;0.375000;0.402174;7.758856;0.347826;0.380435;208.120441
0.429348;0.500000;165.541903;0.429348;0.532609;5.169018;0.315217;0.320652;13017.000000;0.380435;0.423913;825.009428;0.451087;0.505435;5675.469000;0.538043;0.597826;23077.567000;0.413043;0.445652;142.848310;0.858696;2.059783;0.596519;0.315217;0.402174;181.276870;0.347826;0.445652;58.916994;0.445652;0.494565;161.648622;0.364130;0.440217;369.881641;0.369565;0.396739;122.536660;0.320652;0.342391;109.738621;0.353261;0.342391;7.731204;0.375000;0.396739;207.490292
0.429348;0.494565;389.935264;0.440217;0.391304;7.821171;0.277174;0.288043;43172.000000;0.380435;0.320652;835.556582;0.396739;0.451087;4145.896000;0.429348;0.527174;22530.312000;0.385870;0.396739;142.482724;0.858696;2.065217;1.281171;0.358696;0.380435;176.519114;0.364130;0.407609;58.838785;0.407609;0.467391;161.733373;0.347826;0.391304;382.086006;0.347826;0.364130;123.972189;0.353261;0.375000;113.385822;0.315217;0.336957;7.454063;0.342391;0.347826;207.467494
0.413043;0.478261;165.187105;0.423913;0.554348;5.698428;0.244565;0.255435;111425.000000;0.342391;0.342391;849.511283;0.423913;0.467391;4111.124000;0.532609;0.728261;23218.797000;0.315217;0.342391;142.477431;0.853261;2.048913;22.096926;0.336957;0.353261;166.399618;0.364130;0.358696;59.481323;0.467391;0.510870;160.904384;0.331522;0.342391;379.502578;0.336957;0.369565;127.859913;0.336957;0.353261;108.668487;0.342391;0.364130;8.066438;0.353261;0.353261;205.509447
0.434783;0.521739;166.766204;0.429348;0.548913;6.743917;0.288043;0.298913;17130.000000;0.347826;0.413043;835.771954;0.429348;0.478261;4096.920000;0.489130;0.478261;23808.888000;0.364130;0.396739;142.595839;0.853261;2.054348;1.107063;0.298913;0.331522;149.658892;0.364130;0.402174;59.520571;0.429348;0.483696;161.253880;0.320652;0.375000;380.004644;0.326087;0.380435;119.485198;0.298913;0.336957;102.271690;0.309783;0.336957;7.483671;0.347826;0.380435;204.910041
0.413043;0.510870;165.801117;0.402174;0.461957;5.960401;0.331522;0.331522;131668.000000;0.407609;0.434783;803.422024;0.380435;0.461956;4148.629000;0.434783;0.548913;22159.993000;0.336957;0.358696;141.801561;0.798913;1.288043;20.748449;0.358696;0.385870;142.406149;0.304348;0.336957;59.493935;0.413043;0.461957;161.611130;0.309783;0.353261;377.270184;0.358696;0.391304;128.534067;0.369565;0.396739;112.223453;0.369565;0.402174;7.429325;0.353261;0.391304;207.414954
0.456522;0.461957;165.470516;0.396739;0.472826;7.139399;0.353261;0.364130;28690.000000;0.380435;0.418478;794.786001;0.391304;0.461956;3834.164000;0.483696;0.597826;22657.621000;0.375000;0.423913;141.734589;0.804348;1.472826;21.566749;0.391304;0.413043;178.301999;0.336957;0.385870;58.672250;0.407609;0.543478;161.945570;0.369565;0.423913;382.719345;0.375000;0.375000;124.458497;0.375000;0.407609;105.374148;0.380435;0.402174;7.275463;0.347826;0.380435;206.580653
0.423913;0.505435;151.185349;0.385870;0.570652;5.276357;0.369565;0.369565;110536.000000;0.385870;0.423913;766.324945;0.347826;0.423913;3926.398000;0.423913;0.516304;22791.592000;0.358696;0.402174;142.222622;0.853261;2.043478;1.117929;0.391304;0.423913;180.725303;0.369565;0.423913;58.521346;0.456522;0.467391;160.477881;0.358696;0.418478;381.946025;0.364130;0.396739;122.603576;0.391304;0.423913;105.220952;0.396739;0.418478;7.142491;0.375000;0.402174;204.680005
