;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.365385;0.634615;21.162354;0.480769;0.653846;4.949789;0.384615;0.673077;3012.000000;0.288462;0.576923;64.792752;0.461538;0.653846;1301.594000;0.615385;0.923077;5725.723000;0.384615;0.519231;33.875338;0.576923;0.750000;6.399829;0.576923;0.692308;22.940261;0.326923;0.519231;15.757788;0.365385;0.634615;21.314820;0.326923;0.519231;40.185913;0.384615;0.673077;6.859996;0.384615;0.692308;9.582080;0.538462;0.692308;1.787053;0.576923;0.673077;55.465342
0.250000;0.461538;20.675794;0.403846;0.557692;5.462291;0.442308;0.865385;1480.000000;0.480769;0.480769;84.664365;0.442308;0.692308;1308.176000;0.519231;0.923077;5739.561000;0.269231;0.442308;34.202450;0.423077;0.538462;9.148725;0.326923;0.480769;23.655275;0.192308;0.365385;15.722190;0.250000;0.288462;21.595450;0.230769;0.480769;45.402637;0.384615;0.519231;6.553984;0.384615;0.480769;7.737226;0.480769;0.634615;1.290714;0.288462;0.403846;55.344827
0.307692;0.423077;24.617657;0.288462;0.346154;4.310638;0.461538;0.634615;581.000000;0.307692;0.384615;80.013177;0.365385;0.480769;1457.380000;0.461538;0.730769;5835.574000;0.269231;0.288462;34.031722;0.365385;0.461538;9.614675;0.326923;0.365385;23.955028;0.307692;0.269231;15.662651;0.307692;0.423077;21.713894;0.250000;0.365385;41.465924;0.307692;0.346154;7.169340;0.307692;0.346154;9.477208;0.250000;0.269231;1.877373;0.326923;0.384615;54.887055
0.346154;0.307692;23.771248;0.442308;0.500000;4.880018;0.269231;0.384615;747.000000;0.288462;0.307692;81.588135;0.423077;0.442308;1382.230000;0.480769;0.826923;5696.015000;0.192308;0.192308;33.913506;0.423077;0.519231;9.727226;0.269231;0.288462;22.667711;0.307692;0.326923;15.612591;0.346154;0.288462;21.866878;0.326923;0.346154;41.027298;0.288462;0.288462;6.951399;0.288462;0.307692;10.008127;0.288462;0.326923;1.889724;0.307692;0.346154;55.680745
0.365385;0.538462;23.719844;0.384615;0.538462;4.751382;0.326923;0.519231;1818.000000;0.403846;0.423077;89.429158;0.346154;0.384615;1361.903000;0.384615;0.653846;6122.113000;0.288462;0.288462;34.046824;0.865385;2.153846;1.089698;0.365385;0.403846;32.935677;0.307692;0.365385;15.703497;0.365385;0.384615;21.621706;0.288462;0.403846;42.368692;0.307692;0.365385;7.247951;0.307692;0.365385;10.107855;0.423077;0.442308;2.009252;0.250000;0.346154;54.795837
0.269231;0.365385;23.549801;0.461538;0.480769;4.541019;0.461538;0.730769;3144.000000;0.250000;0.307692;86.593075;0.346154;0.480769;1319.692000;0.634615;1.346154;5871.053000;0.230769;0.250000;33.918653;0.480769;0.788462;7.685917;0.269231;0.326923;23.407841;0.307692;0.365385;15.316176;0.269231;0.365385;21.702186;0.250000;0.346154;41.137884;0.346154;0.442308;6.589289;0.365385;0.403846;8.981750;0.557692;0.615385;2.488074;0.346154;0.384615;53.836659
0.307692;0.423077;49.134716;0.461538;0.557692;4.814371;0.346154;0.403846;483.000000;0.307692;0.461538;18.448605;0.384615;0.538462;1240.239000;0.615385;0.750000;5709.948000;0.346154;0.442308;33.757894;0.423077;0.615385;9.827838;0.326923;0.461538;23.318384;0.326923;0.519231;16.121024;0.307692;0.538462;21.615281;0.346154;0.500000;44.385415;0.307692;0.461538;6.953418;0.307692;0.365385;9.948200;0.423077;0.442308;1.721361;0.307692;0.461538;55.249188
0.269231;0.423077;52.369706;0.365385;0.653846;4.122311;0.461538;0.673077;1437.000000;0.326923;0.384615;32.359954;0.326923;0.442308;1133.901000;0.576923;0.884615;6005.840000;0.288462;0.346154;33.391151;0.365385;0.519231;9.063939;0.288462;0.365385;22.037593;0.250000;0.346154;16.150004;0.269231;0.423077;21.768416;0.269231;0.326923;41.632029;0.288462;0.346154;6.682592;0.288462;0.403846;8.900081;0.384615;0.442308;1.654634;0.288462;0.346154;55.297776
0.230769;0.365385;52.019663;0.269231;0.500000;5.039038;0.519231;0.884615;376.000000;0.288462;0.480769;31.894520;0.384615;0.480769;1137.552000;0.596154;0.923077;5747.465000;0.326923;0.346154;33.482551;0.442308;0.615385;11.093737;0.403846;0.480769;19.905259;0.192308;0.403846;16.250774;0.230769;0.346154;21.742831;0.269231;0.403846;40.236428;0.384615;0.480769;6.972741;0.384615;0.480769;9.212009;0.423077;0.519231;1.801374;0.384615;0.500000;58.628611
0.230769;0.461538;51.740145;0.346154;0.557692;4.169816;0.384615;0.615385;4951.000000;0.269231;0.346154;82.958065;0.384615;0.480769;1202.280000;0.596154;0.826923;5976.257000;0.250000;0.326923;34.077043;0.403846;0.500000;10.529210;0.288462;0.384615;22.334822;0.211538;0.288462;16.311260;0.230769;0.423077;21.905677;0.230769;0.326923;41.443619;0.269231;0.384615;6.731113;0.288462;0.384615;8.918343;0.346154;0.423077;1.807659;0.288462;0.365385;59.421907
0.173077;0.269231;51.550632;0.384615;0.557692;5.162317;0.346154;0.461538;5466.000000;0.153846;0.269231;65.911409;0.326923;0.326923;1155.183000;0.596154;0.903846;5608.512000;0.211538;0.250000;33.334306;0.365385;0.403846;10.081001;0.192308;0.365385;22.897736;0.192308;0.288462;16.238209;0.173077;0.403846;21.724481;0.211538;0.269231;41.580144;0.192308;0.461538;6.517736;0.192308;0.269231;8.568873;0.365385;0.384615;1.933693;0.192308;0.269231;57.582939
0.307692;0.500000;50.970526;0.403846;0.673077;5.273636;0.346154;0.500000;911.000000;0.288462;0.403846;83.800134;0.442308;0.519231;1214.705000;0.557692;1.134615;5841.927000;0.269231;0.307692;33.981470;0.403846;0.615385;9.946225;0.269231;0.326923;25.124038;0.326923;0.519231;16.231598;0.307692;0.500000;21.983261;0.250000;0.365385;40.540341;0.269231;0.423077;7.225455;0.269231;0.365385;10.141841;0.403846;0.461538;1.611944;0.288462;0.365385;59.247959
0.173077;0.250000;53.059070;0.269231;0.423077;5.882115;0.269231;0.442308;2006.000000;0.269231;0.288462;86.717157;0.461538;0.519231;1148.654000;0.500000;0.730769;5796.714000;0.288462;0.307692;33.982652;0.865385;2.134615;1.401270;0.326923;0.307692;23.934640;0.192308;0.269231;16.181043;0.173077;0.250000;22.177348;0.211538;0.250000;45.111472;0.326923;0.365385;7.574961;0.326923;0.346154;10.808076;0.384615;0.442308;2.043095;0.326923;0.365385;56.261841
0.307692;0.403846;52.597659;0.307692;0.423077;4.671932;0.403846;0.538462;368.000000;0.269231;0.346154;33.760105;0.269231;0.326923;1222.494000;0.423077;0.615385;5954.072000;0.288462;0.326923;33.850060;0.884615;2.230769;2.189935;0.288462;0.346154;21.052204;0.250000;0.384615;16.105215;0.288462;0.384615;22.098030;0.250000;0.365385;41.658383;0.288462;0.423077;6.364715;0.288462;0.423077;8.015578;0.442308;0.519231;1.770262;0.307692;0.346154;55.921377
0.288462;0.442308;20.440775;0.442308;0.596154;4.826057;0.384615;0.519231;1642.000000;0.307692;0.423077;51.019029;0.346154;0.480769;1132.493000;0.673077;0.923077;5599.716000;0.326923;0.403846;33.288231;0.461538;0.711538;8.530633;0.307692;0.403846;22.725256;0.250000;0.461538;16.118345;0.288462;0.442308;21.547488;0.269231;0.442308;39.960293;0.307692;0.423077;6.788482;0.307692;0.403846;8.939377;0.403846;0.500000;1.570677;0.288462;0.403846;58.635080
0.173077;0.230769;20.572229;0.403846;0.480769;4.138705;0.384615;0.538462;3835.000000;0.288462;0.326923;68.724224;0.403846;0.596154;1116.101000;0.403846;0.692308;5637.787000;0.307692;0.326923;33.447952;0.480769;0.634615;8.122599;0.250000;0.269231;22.697107;0.307692;0.384615;16.174496;0.173077;0.230769;21.454374;0.288462;0.423077;40.646482;0.250000;0.442308;6.247418;0.250000;0.269231;8.376888;0.403846;0.442308;2.049710;0.269231;0.461538;58.782840
0.173077;0.307692;20.390491;0.326923;0.480769;4.366737;0.307692;0.519231;1184.000000;0.269231;0.346154;71.009041;0.384615;0.480769;1188.514000;0.615385;0.788462;5974.894000;0.269231;0.326923;34.024412;0.423077;0.500000;9.175704;0.230769;0.346154;23.983377;0.211538;0.269231;16.350377;0.173077;0.307692;22.054151;0.230769;0.307692;40.685305;0.230769;0.326923;6.575416;0.230769;0.346154;8.644827;0.346154;0.423077;1.558512;0.250000;0.346154;54.985213
0.230769;0.326923;20.704135;0.423077;0.634615;4.560463;0.423077;0.673077;5888.000000;0.403846;0.307692;82.268765;0.326923;0.500000;1125.717000;0.557692;0.788462;5868.344000;0.346154;0.365385;33.917481;0.865385;2.153846;1.401036;0.288462;0.326923;22.169813;0.192308;0.365385;16.267229;0.230769;0.326923;21.731268;0.230769;0.365385;41.826018;0.269231;0.326923;6.738867;0.288462;0.326923;8.868271;0.365385;0.384615;1.587582;0.288462;0.346154;72.784009
0.153846;0.250000;21.495392;0.423077;0.538462;4.890023;0.288462;0.365385;2516.000000;0.211538;0.307692;82.422485;0.519231;0.615385;1177.819000;0.500000;1.038461;6357.874000;0.250000;0.288462;33.527584;0.865385;2.153846;1.311817;0.384615;0.423077;24.959288;0.192308;0.269231;16.356792;0.153846;0.326923;21.681048;0.250000;0.326923;44.121569;0.384615;0.423077;6.922965;0.461538;0.423077;9.080334;0.500000;0.519231;2.445470;0.384615;0.423077;74.843385
