;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.395000;0.430000;245.134604;0.387500;0.425000;8.325278;0.395000;0.427500;70080.000000;0.332500;0.365000;3020.276966;0.407500;0.455000;2221.216000;0.425000;0.462500;8105.695000;0.362500;0.397500;179.673711;0.407500;0.440000;0.780181;0.372500;0.412500;346.752561;0.322500;0.362500;103.308168;0.387500;0.425000;245.815336;0.317500;0.420000;563.448717;0.372500;0.415000;2034.456065;0.372500;0.412500;1302.179007;0.415000;0.450000;62.997648;0.377500;0.417500;598.414155
0.362500;0.450000;243.653269;0.395000;0.420000;6.984034;0.400000;0.447500;34368.000000;0.360000;0.412500;3198.011205;0.402500;0.450000;2228.801000;0.407500;0.455000;8006.833000;0.357500;0.392500;176.629313;0.390000;0.422500;0.810607;0.385000;0.430000;368.954379;0.362500;0.387500;99.008194;0.362500;0.427500;247.936387;0.360000;0.440000;566.773864;0.380000;0.430000;1903.939317;0.385000;0.430000;1036.144666;0.390000;0.427500;49.043866;0.380000;0.430000;590.251562
0.357500;0.422500;214.044143;0.390000;0.455000;6.328353;0.417500;0.452500;37431.000000;0.352500;0.400000;2958.960045;0.390000;0.442500;2303.514000;0.422500;0.492500;8091.553000;0.330000;0.362500;181.574505;0.435000;0.472500;0.744952;0.357500;0.432500;389.623027;0.362500;0.400000;98.453874;0.357500;0.432500;245.810767;0.360000;0.385000;583.655670;0.377500;0.432500;2068.006398;0.365000;0.432500;1116.852166;0.442500;0.485000;59.486398;0.370000;0.430000;600.738950
0.397500;0.442500;241.964595;0.387500;0.402500;7.505591;0.377500;0.412500;42201.000000;0.367500;0.415000;3253.253883;0.390000;0.412500;2242.002000;0.382500;0.415000;8109.506000;0.330000;0.365000;177.849569;0.397500;0.442500;0.844670;0.387500;0.422500;393.087761;0.392500;0.452500;98.223069;0.402500;0.450000;243.056693;0.387500;0.427500;610.065441;0.382500;0.420000;1888.149329;0.390000;0.427500;1056.766045;0.405000;0.440000;48.436655;0.370000;0.405000;589.616481
0.332500;0.430000;213.740975;0.427500;0.472500;6.021511;0.407500;0.440000;40621.000000;0.372500;0.417500;3224.020293;0.412500;0.442500;2218.935000;0.397500;0.430000;8267.771000;0.380000;0.407500;172.282169;0.410000;0.440000;0.776088;0.425000;0.470000;369.074209;0.350000;0.420000;101.507039;0.332500;0.425000;254.149548;0.355000;0.442500;562.072375;0.422500;0.452500;2061.689889;0.427500;0.457500;963.617151;0.420000;0.452500;50.610335;0.417500;0.442500;583.039132
0.352500;0.420000;243.657484;0.387500;0.455000;8.312836;0.397500;0.427500;56926.000000;0.315000;0.350000;3138.569558;0.385000;0.452500;2256.493000;0.360000;0.425000;8055.612000;0.330000;0.372500;185.236882;0.410000;0.432500;0.867373;0.372500;0.420000;385.732075;0.325000;0.420000;104.815253;0.350000;0.375000;239.107867;0.370000;0.410000;562.808347;0.380000;0.385000;2028.654639;0.380000;0.437500;1197.685699;0.407500;0.442500;51.953224;0.335000;0.385000;583.991647
0.352500;0.447500;244.432779;0.405000;0.450000;6.132862;0.402500;0.430000;36819.000000;0.332500;0.377500;3037.815456;0.430000;0.445000;2225.454000;0.437500;0.437500;8054.666000;0.335000;0.360000;183.070642;0.412500;0.442500;0.719590;0.377500;0.430000;375.076321;0.352500;0.422500;103.373519;0.340000;0.427500;244.821536;0.345000;0.380000;572.951405;0.390000;0.420000;1938.187594;0.375000;0.420000;2677.159206;0.442500;0.467500;49.779728;0.382500;0.430000;616.943006
0.325000;0.417500;242.817433;0.417500;0.437500;6.940619;0.397500;0.425000;34411.000000;0.347500;0.380000;2873.832136;0.377500;0.465000;2227.879000;0.417500;0.487500;8032.649000;0.325000;0.357500;174.870178;0.412500;0.450000;0.793511;0.347500;0.432500;384.213994;0.335000;0.380000;103.585547;0.325000;0.380000;245.785810;0.340000;0.375000;613.488898;0.347500;0.390000;1816.674947;0.347500;0.440000;2537.737331;0.427500;0.467500;52.022034;0.382500;0.397500;606.240973
0.355000;0.415000;212.750335;0.422500;0.442500;8.369461;0.402500;0.427500;59812.000000;0.392500;0.435000;2948.884751;0.412500;0.445000;2243.744000;0.385000;0.435000;8433.064000;0.345000;0.377500;174.241667;0.415000;0.445000;0.717721;0.382500;0.417500;368.492716;0.360000;0.420000;101.926623;0.350000;0.405000;245.338109;0.377500;0.405000;563.257898;0.385000;0.435000;1815.052713;0.385000;0.417500;2445.442587;0.412500;0.445000;51.405763;0.387500;0.437500;585.121729
0.350000;0.392500;137.698207;0.392500;0.412500;6.731122;0.385000;0.405000;44009.000000;0.350000;0.395000;3172.462991;0.402500;0.432500;2231.655000;0.395000;0.457500;8100.036000;0.342500;0.372500;182.436640;0.397500;0.417500;0.718930;0.385000;0.425000;407.987904;0.372500;0.425000;98.973374;0.352500;0.437500;242.858056;0.357500;0.390000;568.956799;0.380000;0.430000;1859.575704;0.380000;0.425000;2461.797423;0.400000;0.425000;61.430337;0.380000;0.422500;590.562774
0.375000;0.410000;242.230307;0.402500;0.430000;7.798170;0.397500;0.425000;36757.000000;0.330000;0.375000;3045.337524;0.432500;0.427500;2208.021000;0.435000;0.480000;8345.934000;0.317500;0.342500;176.552441;0.417500;0.450000;0.727814;0.355000;0.400000;385.127770;0.370000;0.415000;97.833484;0.375000;0.417500;244.919502;0.340000;0.417500;572.212667;0.355000;0.417500;1825.875468;0.355000;0.465000;2568.822343;0.427500;0.457500;48.212070;0.355000;0.417500;601.733077
0.377500;0.407500;138.182245;0.400000;0.427500;8.309297;0.377500;0.407500;36547.000000;0.337500;0.375000;3179.623474;0.412500;0.440000;2214.945000;0.375000;0.430000;8442.093000;0.325000;0.355000;180.991887;0.375000;0.410000;0.797694;0.365000;0.390000;413.535274;0.372500;0.417500;105.013433;0.360000;0.420000;247.811510;0.360000;0.400000;568.718873;0.370000;0.395000;1918.307230;0.365000;0.420000;2659.408733;0.377500;0.410000;58.444302;0.372500;0.395000;587.550545
0.335000;0.392500;248.772092;0.362500;0.417500;8.100086;0.375000;0.405000;52796.000000;0.355000;0.387500;3106.491585;0.372500;0.402500;2249.509000;0.355000;0.385000;8254.465000;0.340000;0.365000;174.158969;0.372500;0.400000;0.715170;0.385000;0.427500;380.663483;0.327500;0.415000;104.325155;0.362500;0.410000;244.132729;0.355000;0.385000;564.742791;0.372500;0.420000;1904.747515;0.370000;0.415000;1122.342168;0.385000;0.412500;48.656182;0.370000;0.412500;560.990607
0.337500;0.425000;242.060039;0.397500;0.422500;8.942736;0.387500;0.417500;31297.000000;0.360000;0.405000;3207.928089;0.407500;0.417500;1390.295000;0.400000;0.457500;8378.213000;0.347500;0.372500;182.526015;0.400000;0.432500;0.832420;0.362500;0.422500;353.392174;0.357500;0.422500;102.847301;0.347500;0.427500;243.239830;0.352500;0.442500;559.125322;0.362500;0.420000;1878.979494;0.362500;0.420000;1081.555095;0.425000;0.462500;49.291122;0.370000;0.407500;602.571798
0.387500;0.430000;239.945292;0.415000;0.450000;8.401585;0.387500;0.427500;56738.000000;0.385000;0.422500;3141.900909;0.412500;0.447500;1446.214000;0.430000;0.482500;8588.147000;0.345000;0.385000;173.987890;0.410000;0.445000;0.778304;0.387500;0.427500;380.531286;0.367500;0.470000;102.815152;0.382500;0.455000;242.461230;0.380000;0.430000;559.936349;0.392500;0.430000;1853.738567;0.387500;0.425000;1086.208465;0.415000;0.452500;62.207434;0.380000;0.435000;583.422279
0.395000;0.447500;243.086985;0.382500;0.420000;6.265499;0.385000;0.412500;76411.000000;0.337500;0.375000;2863.649416;0.377500;0.415000;1031.971000;0.392500;0.450000;8212.161000;0.332500;0.360000;186.072409;0.397500;0.422500;0.706276;0.380000;0.412500;364.269262;0.337500;0.415000;99.773139;0.392500;0.442500;255.255823;0.350000;0.417500;572.791303;0.355000;0.425000;1890.741779;0.357500;0.410000;1288.949163;0.410000;0.437500;50.580584;0.342500;0.420000;602.874516
0.395000;0.450000;648.125894;0.405000;0.457500;6.265625;0.430000;0.465000;56735.000000;0.350000;0.392500;3029.658496;0.420000;0.455000;1473.830000;0.382500;0.417500;8390.427000;0.370000;0.402500;177.617680;0.390000;0.412500;0.794477;0.387500;0.427500;350.025040;0.395000;0.427500;97.836487;0.405000;0.425000;244.083595;0.395000;0.432500;557.228921;0.380000;0.422500;1842.159784;0.387500;0.427500;1166.727520;0.405000;0.437500;49.933312;0.385000;0.445000;603.396135
0.340000;0.440000;214.192070;0.387500;0.452500;7.697143;0.405000;0.447500;67115.000000;0.312500;0.352500;3100.798822;0.382500;0.457500;1419.017000;0.377500;0.422500;8354.850000;0.300000;0.340000;185.548863;0.390000;0.430000;0.735239;0.375000;0.427500;356.710547;0.327500;0.422500;106.088965;0.332500;0.442500;243.819874;0.372500;0.435000;561.833853;0.362500;0.425000;1764.470398;0.377500;0.425000;1030.149417;0.402500;0.442500;52.163623;0.352500;0.427500;599.777077
0.380000;0.430000;138.756375;0.410000;0.445000;7.051028;0.410000;0.427500;63444.000000;0.350000;0.400000;2887.665054;0.412500;0.462500;1060.978000;0.415000;0.477500;8174.195000;0.322500;0.345000;188.717206;0.425000;0.447500;0.735338;0.372500;0.405000;397.641672;0.357500;0.437500;103.636510;0.402500;0.425000;250.877096;0.345000;0.382500;567.889358;0.392500;0.415000;1866.993401;0.372500;0.402500;1215.473618;0.427500;0.455000;49.708801;0.400000;0.422500;591.049590
