;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.009259;0.013889;227.534483;0.171296;0.180556;8.579056;0.050926;0.055556;105051.000000;0.055556;0.055556;2535.299616;0.071759;0.071759;1932.043000;0.113426;0.145833;9382.218000;0.020833;0.020833;222.925928;0.018519;0.018519;134.012953;0.018519;0.018519;134.012953;0.002315;0.004630;103.323488;0.011574;0.011574;222.535483;0.000000;0.000000;500.175042;0.016204;0.016204;1634.795495;0.016204;0.016204;290.768153;0.083333;0.087963;16.013391;0.027778;0.027778;2007.827968
0.013889;0.013889;226.743339;0.185185;0.192130;8.615466;0.034722;0.034722;358455.000000;0.053241;0.053241;2545.796552;0.023148;0.027778;1887.170000;0.115741;0.134259;9447.467000;0.020833;0.020833;224.932577;0.006944;0.006944;134.025611;0.006944;0.006944;134.025611;0.002315;0.004630;103.086856;0.013889;0.027778;305.402341;0.000000;0.000000;489.890488;0.006944;0.006944;1644.205069;0.006944;0.006944;293.530879;0.074074;0.074074;14.821389;0.030093;0.030093;2039.898900
0.004630;0.004630;228.559334;0.159722;0.178241;7.390002;0.034722;0.034722;135004.000000;0.057870;0.039352;2564.510454;0.016204;0.016204;1997.880000;0.099537;0.099537;9356.950000;0.016204;0.016204;223.225402;0.011574;0.011574;134.754594;0.011574;0.011574;134.754594;0.002315;0.004630;104.152671;0.004630;0.004630;224.153587;0.000000;0.000000;500.858824;0.009259;0.009259;1631.035519;0.009259;0.009259;516.778123;0.092593;0.092593;17.689074;0.018519;0.018519;1868.542864
0.018519;0.023148;227.334496;0.155093;0.185185;6.497244;0.039352;0.039352;220495.000000;0.030093;0.030093;2528.495420;0.023148;0.018519;1762.618000;0.099537;0.106482;9405.297000;0.006944;0.006944;224.720823;0.011574;0.018519;132.461185;0.011574;0.018519;132.461185;0.011574;0.011574;103.741817;0.023148;0.020833;318.197445;0.002315;0.002315;526.238556;0.018519;0.018519;1555.784501;0.018519;0.018519;288.410938;0.074074;0.074074;14.361480;0.027778;0.027778;1845.067794
0.013889;0.013889;226.729015;0.150463;0.173611;6.761939;0.034722;0.034722;487418.000000;0.030093;0.043981;2552.707138;0.016204;0.016204;2122.551000;0.078704;0.127315;9402.400000;0.011574;0.011574;227.257433;0.009259;0.009259;134.966500;0.009259;0.009259;134.966500;0.000000;0.000000;103.258515;0.013889;0.013889;223.574295;0.000000;0.000000;493.588318;0.009259;0.011574;1622.922301;0.009259;0.009259;233.885925;0.067130;0.069444;15.725019;0.027778;0.027778;1794.788013
0.016204;0.018519;227.204737;0.159722;0.182870;5.946356;0.027778;0.027778;320514.000000;0.034722;0.034722;2517.236368;0.027778;0.030093;1732.129000;0.111111;0.115741;9428.426000;0.018519;0.018519;223.213548;0.016204;0.016204;133.450303;0.016204;0.016204;133.450303;0.011574;0.011574;103.460130;0.016204;0.018519;224.321834;0.009259;0.009259;496.173490;0.013889;0.013889;1532.529415;0.013889;0.013889;283.805680;0.074074;0.076389;14.294217;0.018519;0.018519;1714.302507
0.004630;0.004630;145.134685;0.136574;0.155093;7.830435;0.043981;0.043981;51435.000000;0.055556;0.055556;2389.039221;0.013889;0.013889;1720.205000;0.104167;0.094907;9518.737000;0.009259;0.009259;226.919598;0.004630;0.004630;134.399408;0.004630;0.004630;134.399408;0.006944;0.009259;101.731028;0.004630;0.004630;224.118981;0.011574;0.011574;500.022786;0.004630;0.004630;1783.201142;0.004630;0.004630;561.794992;0.081019;0.083333;18.282671;0.030093;0.030093;1817.258098
0.020833;0.025463;145.038176;0.164352;0.171296;7.832153;0.039352;0.039352;520263.000000;0.053241;0.046296;2459.553349;0.016204;0.020833;2181.922000;0.064815;0.069444;9551.433000;0.006944;0.006944;222.478049;0.009259;0.009259;132.756468;0.009259;0.009259;132.756468;0.006944;0.006944;101.463274;0.023148;0.027778;223.493700;0.009259;0.009259;497.257396;0.013889;0.013889;1763.334231;0.013889;0.013889;569.841444;0.071759;0.071759;14.947051;0.027778;0.027778;1693.768909
0.025463;0.025463;144.779758;0.157407;0.180556;8.614470;0.043981;0.043981;106163.000000;0.034722;0.046296;2402.997121;0.020833;0.020833;1779.578000;0.162037;0.175926;9411.561000;0.002315;0.002315;226.840859;0.013889;0.013889;134.106051;0.013889;0.013889;134.106051;0.016204;0.018519;102.239904;0.025463;0.025463;224.473233;0.004630;0.006944;488.782626;0.013889;0.013889;1750.457201;0.013889;0.013889;565.082985;0.076389;0.076389;18.659200;0.020833;0.020833;1832.303173
0.009259;0.009259;207.399225;0.175926;0.152778;8.150030;0.016204;0.016204;270191.000000;0.043981;0.043981;2389.042329;0.013889;0.023148;1925.537000;0.092593;0.120370;9410.479000;0.009259;0.009259;223.041196;0.009259;0.009259;132.970482;0.009259;0.009259;132.970482;0.000000;0.000000;101.369823;0.009259;0.006944;223.573285;0.000000;0.000000;498.521405;0.009259;0.009259;1756.396870;0.009259;0.009259;578.997255;0.067130;0.067130;14.911822;0.025463;0.025463;1781.664404
0.020833;0.020833;207.851886;0.141204;0.168981;7.033718;0.037037;0.037037;108229.000000;0.050926;0.041667;2388.570608;0.027778;0.030093;2109.212000;0.111111;0.055556;9473.734000;0.011574;0.011574;225.888207;0.006944;0.009259;131.759511;0.006944;0.009259;131.759511;0.002315;0.002315;101.377931;0.025463;0.018519;224.990798;0.002315;0.002315;495.603373;0.004630;0.009259;1762.001656;0.004630;0.004630;565.143020;0.090278;0.090278;16.259808;0.025463;0.025463;1745.686523
0.013889;0.009259;144.383843;0.171296;0.182870;9.141870;0.034722;0.034722;107304.000000;0.043981;0.043981;2476.151849;0.027778;0.027778;2104.457000;0.087963;0.101852;9265.658000;0.009259;0.009259;222.867742;0.004630;0.011574;135.056873;0.004630;0.011574;135.056873;0.000000;0.000000;101.003711;0.009259;0.013889;223.165798;0.000000;0.000000;495.407131;0.006944;0.006944;1774.320346;0.006944;0.006944;559.792167;0.111111;0.111111;21.189922;0.050926;0.050926;1802.696567
0.018519;0.018519;145.185251;0.138889;0.171296;9.689577;0.032407;0.032407;84524.000000;0.039352;0.034722;2393.544017;0.016204;0.016204;1932.638000;0.104167;0.106482;9231.389000;0.009259;0.009259;227.449358;0.004630;0.004630;134.426473;0.004630;0.004630;134.426473;0.009259;0.011574;101.197436;0.018519;0.018519;224.220218;0.002315;0.002315;496.023581;0.004630;0.004630;1739.973408;0.004630;0.004630;292.600582;0.071759;0.071759;16.157974;0.016204;0.016204;1788.201337
0.011574;0.011574;206.773093;0.178241;0.187500;9.063363;0.048611;0.050926;213631.000000;0.067130;0.069444;2418.770063;0.039352;0.039352;1920.055000;0.148148;0.162037;9416.019000;0.027778;0.027778;225.455377;0.018519;0.018519;136.416403;0.018519;0.018519;136.416403;0.002315;0.002315;101.140174;0.011574;0.016204;225.206079;0.004630;0.002315;498.216300;0.018519;0.018519;1758.861136;0.018519;0.018519;290.430174;0.092593;0.092593;15.068496;0.032407;0.032407;1810.852043
0.013889;0.016204;208.524641;0.150463;0.164352;8.817677;0.046296;0.046296;245641.000000;0.053241;0.048611;2407.976150;0.041667;0.043981;1716.681000;0.122685;0.145833;9570.112000;0.013889;0.013889;222.589141;0.016204;0.009259;132.820913;0.016204;0.009259;132.820913;0.009259;0.009259;101.215902;0.013889;0.016204;224.614976;0.006944;0.006944;494.860541;0.006944;0.013889;1783.593802;0.013889;0.013889;288.270656;0.081019;0.081019;17.225341;0.032407;0.032407;1813.044849
0.013889;0.013889;208.030335;0.150463;0.150463;9.320664;0.018519;0.018519;82877.000000;0.037037;0.050926;2393.339953;0.023148;0.023148;2239.993000;0.111111;0.136574;9487.134000;0.004630;0.004630;223.075693;0.011574;0.011574;132.303648;0.011574;0.011574;132.303648;0.011574;0.011574;100.997913;0.013889;0.013889;223.565129;0.011574;0.011574;520.357987;0.004630;0.004630;1763.698190;0.004630;0.004630;289.929019;0.083333;0.085648;18.870711;0.030093;0.032407;1758.833748
0.009259;0.011574;228.306654;0.143519;0.187500;6.650962;0.032407;0.034722;88610.000000;0.053241;0.055556;2415.690035;0.032407;0.034722;2205.390000;0.104167;0.085648;9451.871000;0.020833;0.020833;224.561886;0.013889;0.025463;132.260276;0.013889;0.025463;132.260276;0.009259;0.013889;101.261134;0.009259;0.011574;225.040007;0.002315;0.002315;492.058500;0.013889;0.023148;1752.279731;0.013889;0.013889;294.265380;0.083333;0.090278;13.939541;0.034722;0.034722;1774.274585
0.011574;0.013889;228.273812;0.145833;0.173611;6.446794;0.048611;0.050926;262177.000000;0.048611;0.037037;2382.038185;0.037037;0.041667;2150.578000;0.136574;0.148148;9659.684000;0.006944;0.006944;224.449021;0.011574;0.013889;132.820593;0.011574;0.013889;132.820593;0.000000;0.000000;100.906914;0.011574;0.002315;224.067189;0.000000;0.000000;489.577731;0.013889;0.013889;1782.749157;0.013889;0.013889;284.156983;0.069444;0.074074;17.682455;0.027778;0.027778;1757.345776
0.013889;0.013889;207.368887;0.175926;0.173611;7.281024;0.030093;0.030093;4319325.000000;0.043981;0.043981;2434.589781;0.013889;0.020833;2000.571000;0.085648;0.108796;9456.095000;0.013889;0.013889;225.121102;0.011574;0.011574;132.545210;0.011574;0.011574;132.545210;0.004630;0.004630;100.842207;0.013889;0.013889;224.131509;0.006944;0.006944;504.064211;0.011574;0.011574;1762.070223;0.011574;0.011574;277.369745;0.076389;0.076389;15.455098;0.023148;0.023148;1800.487103
