;CSSVC;;;ELMOP;;;GPOR;;;KDLOR;;;NNOP;;;NNPOM;;;ORDBALL;;;POM;;;REDSVM;;;SVC1V1;;;SVC1VA;;;SVMOP;;;SVOREX;;;SVORIM;;;SVORIMLin;;;SVR;
MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time;MZE;MAE;Time
0.153846;0.230769;25.713678;0.230769;0.384615;2.061300;0.153846;0.153846;17.000000;0.384615;0.538462;4.341287;0.153846;0.153846;43.260000;0.307692;0.307692;416.084000;0.307692;0.384615;7.925877;0.692308;0.923077;0.626639;0.153846;0.384615;10.441221;0.230769;0.307692;12.404798;0.153846;0.230769;14.293165;0.307692;0.307692;13.568013;0.153846;0.384615;0.622540;0.153846;0.153846;0.554840;0.384615;0.384615;0.241631;0.153846;0.384615;47.359579
0.307692;0.307692;8.407997;0.384615;0.461538;1.415896;0.230769;0.230769;16.000000;0.307692;0.307692;4.239139;0.384615;0.384615;41.271000;0.615385;0.615385;389.546000;0.461538;0.461538;7.951453;0.769231;1.076923;0.608037;0.307692;0.384615;10.973122;0.307692;0.384615;12.666975;0.307692;0.384615;14.522311;0.307692;0.384615;13.054094;0.307692;0.384615;0.611525;0.307692;0.307692;0.552629;0.384615;0.384615;0.203859;0.384615;0.384615;46.535805
0.307692;0.307692;7.976711;0.307692;0.461538;1.339949;0.384615;0.384615;6.000000;0.230769;0.230769;9.043221;0.307692;0.307692;38.968000;0.538462;0.538462;406.224000;0.384615;0.384615;7.443454;0.538462;0.692308;0.567830;0.384615;0.230769;9.797396;0.230769;0.230769;14.312531;0.307692;0.307692;13.755455;0.307692;0.307692;12.921582;0.384615;0.230769;0.590976;0.384615;0.384615;0.549528;0.230769;0.230769;0.235103;0.384615;0.307692;49.018204
0.307692;0.384615;8.883335;0.307692;0.461538;1.189298;0.538462;0.538462;16.000000;0.307692;0.461538;4.338035;0.230769;0.230769;39.565000;0.307692;0.307692;390.153000;0.153846;0.153846;7.504655;0.461538;0.461538;0.664894;0.230769;0.230769;11.071936;0.153846;0.230769;11.917291;0.307692;0.384615;13.927077;0.307692;0.384615;12.809560;0.307692;0.230769;0.598405;0.307692;0.307692;0.554039;0.307692;0.307692;0.217783;0.384615;0.230769;48.566122
0.230769;0.230769;15.451165;0.461538;0.538462;0.991795;0.076923;0.076923;5.000000;0.384615;0.461538;4.781300;0.230769;0.230769;41.732000;0.692308;0.692308;405.235000;0.384615;0.384615;7.478623;0.538462;0.769231;0.556687;0.461538;0.461538;10.403144;0.230769;0.230769;12.105726;0.230769;0.230769;14.842522;0.307692;0.307692;14.760550;0.461538;0.461538;0.598121;0.461538;0.461538;0.553077;0.384615;0.384615;0.220528;0.307692;0.307692;47.592758
0.076923;0.076923;26.115305;0.461538;0.461538;1.617652;0.538462;0.538462;19.000000;0.153846;0.153846;6.167417;0.384615;0.384615;50.249000;0.615385;0.615385;423.807000;0.384615;0.384615;8.101588;0.615385;0.692308;0.609896;0.230769;0.230769;9.872088;0.076923;0.076923;12.458396;0.076923;0.076923;21.054496;0.153846;0.153846;13.724469;0.230769;0.230769;0.601864;0.230769;0.230769;0.533449;0.230769;0.230769;0.241540;0.307692;0.307692;49.194501
0.384615;0.538462;26.047158;0.538462;0.461538;1.153676;0.153846;0.153846;27.000000;0.461538;0.461538;5.802784;0.307692;0.461539;45.548000;0.307692;0.307692;430.295000;0.384615;0.461538;7.555620;0.692308;0.923077;0.640862;0.461538;0.461538;10.723302;0.384615;0.461538;11.596562;0.384615;0.538462;15.530606;0.307692;0.461538;13.364933;0.461538;0.461538;0.597173;0.461538;0.461538;0.536988;0.461538;0.461538;0.200965;0.307692;0.461538;48.932618
0.461538;0.076923;26.529535;0.538462;0.615385;1.991531;0.307692;0.307692;31.000000;0.307692;0.307692;5.429697;0.384615;0.384615;47.820000;0.230769;0.230769;434.719000;0.384615;0.384615;7.896339;0.615385;0.692308;0.585900;0.384615;0.384615;11.069292;0.307692;0.307692;11.913448;0.461538;0.538462;16.383673;0.461538;0.461538;13.512525;0.384615;0.384615;0.605635;0.384615;0.384615;0.563189;0.384615;0.384615;0.244438;0.384615;0.384615;47.535982
0.153846;0.384615;29.085647;0.538462;0.461538;1.185243;0.461538;0.461538;6.000000;0.230769;0.076923;5.661111;0.307692;0.153846;42.296000;0.230769;0.230769;396.502000;0.307692;0.307692;7.566733;0.846154;1.076923;0.594516;0.307692;0.230769;9.826851;0.153846;0.153846;13.820579;0.153846;0.230769;15.040584;0.076923;0.076923;13.907481;0.307692;0.230769;0.617010;0.307692;0.307692;0.565633;0.307692;0.307692;0.214073;0.076923;0.384615;49.199132
0.307692;0.307692;26.392114;0.384615;0.461538;1.482659;0.538462;0.538462;15.000000;0.230769;0.230769;21.009745;0.230769;0.230769;39.700000;0.384615;0.461539;394.470000;0.230769;0.230769;7.691015;0.692308;0.923077;0.581856;0.307692;0.153846;10.003176;0.076923;0.076923;14.605721;0.384615;0.153846;15.126854;0.307692;0.307692;13.328084;0.307692;0.153846;0.593147;0.307692;0.307692;0.598426;0.230769;0.230769;0.244238;0.153846;0.230769;47.235783
0.307692;0.076923;26.046956;0.384615;0.230769;2.158045;0.307692;0.307692;6.000000;0.230769;0.230769;5.721325;0.153846;0.153846;41.548000;0.538462;0.615385;401.007000;0.230769;0.230769;7.570413;0.692308;0.846154;0.575223;0.230769;0.230769;10.372934;0.230769;0.230769;15.691457;0.307692;0.230769;13.810490;0.230769;0.230769;13.633649;0.230769;0.230769;0.620613;0.230769;0.230769;0.563273;0.230769;0.230769;0.198186;0.307692;0.230769;49.359269
0.384615;0.230769;28.170476;0.307692;0.076923;2.188559;0.538462;0.538462;10.000000;0.307692;0.153846;5.716362;0.153846;0.153846;41.727000;0.384615;0.384615;388.651000;0.307692;0.307692;7.549226;0.692308;0.769231;0.569384;0.307692;0.307692;10.382474;0.384615;0.307692;13.580065;0.307692;0.230769;12.690037;0.307692;0.230769;13.458942;0.230769;0.230769;0.608262;0.307692;0.307692;0.557301;0.307692;0.307692;0.210681;0.307692;0.307692;49.331190
0.076923;0.384615;23.601329;0.230769;0.384615;2.175391;0.461538;0.461538;19.000000;0.153846;0.153846;5.399342;0.153846;0.153846;42.242000;0.384615;0.384615;396.261000;0.153846;0.153846;7.471558;0.307692;0.307692;0.560089;0.153846;0.153846;9.867762;0.076923;0.076923;12.712993;0.076923;0.076923;13.055810;0.076923;0.076923;13.426699;0.153846;0.153846;0.604797;0.153846;0.153846;0.532801;0.153846;0.153846;0.222158;0.076923;0.230769;47.808228
0.230769;0.076923;23.833671;0.230769;0.384615;1.800209;0.153846;0.153846;13.000000;0.076923;0.076923;5.908166;0.153846;0.153846;40.721000;0.230769;0.230769;432.056000;0.230769;0.230769;7.846529;0.461538;0.538462;0.596404;0.230769;0.307692;10.523491;0.153846;0.230769;12.543931;0.230769;0.230769;15.367919;0.230769;0.230769;13.447144;0.230769;0.230769;0.599650;0.307692;0.307692;0.617059;0.230769;0.230769;0.209970;0.153846;0.230769;51.425207
0.307692;0.307692;22.056264;0.538462;0.461538;2.057844;0.230769;0.230769;23.000000;0.230769;0.230769;6.277919;0.230769;0.230769;41.701000;0.230769;0.230769;389.190000;0.230769;0.230769;7.368321;0.692308;1.000000;0.618770;0.230769;0.230769;10.595011;0.230769;0.230769;13.165735;0.307692;0.384615;12.460834;0.230769;0.230769;13.372927;0.230769;0.230769;0.597003;0.230769;0.230769;0.586503;0.307692;0.307692;0.248394;0.230769;0.230769;49.116913
0.076923;0.230769;8.477860;0.384615;0.615385;1.281017;0.230769;0.230769;6.000000;0.384615;0.307692;6.475983;0.384615;0.384615;40.956000;0.384615;0.384615;398.710000;0.384615;0.384615;7.815330;0.461538;0.615385;0.561634;0.384615;0.307692;9.902930;0.076923;0.076923;12.904612;0.076923;0.076923;13.317330;0.076923;0.076923;13.508300;0.307692;0.307692;0.596180;0.307692;0.307692;0.550996;0.307692;0.307692;0.223702;0.230769;0.384615;48.737203
0.307692;0.307692;8.344363;0.384615;0.461538;2.223500;0.538462;0.538462;6.000000;0.384615;0.384615;5.280035;0.461538;0.461539;44.223000;0.538462;0.692308;424.434000;0.461538;0.461538;8.016202;0.615385;0.692308;0.579940;0.307692;0.307692;10.147557;0.384615;0.384615;15.349270;0.307692;0.307692;16.956015;0.461538;0.461538;14.841970;0.307692;0.307692;0.658252;0.307692;0.307692;0.542477;0.538462;0.538462;0.229740;0.153846;0.384615;48.555822
0.153846;0.384615;18.962531;0.384615;0.461538;1.105647;0.538462;0.538462;9.000000;0.307692;0.384615;6.770494;0.230769;0.230769;43.653000;0.384615;0.384615;418.504000;0.384615;0.461538;7.476171;0.769231;1.000000;0.572854;0.461538;0.461538;10.682699;0.307692;0.153846;12.029233;0.461538;0.538462;13.344839;0.384615;0.307692;13.527556;0.384615;0.461538;0.600434;0.384615;0.384615;0.567405;0.461538;0.461538;0.217958;0.230769;0.307692;49.334679
